"Big Blue, The (Grand bleu, Le) (1988)",-0.15309310892394865
Big Bully (1996),0.13363062095621217
"Big Green, The (1995)",0.21119430154775587
"Big Lebowski, The (1998)",0.11909603232506209
Big Night (1996),0.15235907908380922
"Big Sleep, The (1946)",-0.033679210327761236
Billy Madison (1995),0.23655309301829208
Bio-Dome (1996),0.32794736071733194
"Birdcage, The (1996)",0.06054371464442576
"Birds, The (1963)",0.08373852349981321
Bitter Moon (1992),-0.4649905549752772
Black Beauty (1994),-7.883378422243474e-17
Black Sheep (1996),0.28448448827179024
Blade Runner (1982),0.1967149234471284
Blink (1994),0.0
Bliss (1997),0.75
"Blob, The (1958)",0.24768923090190367
Blood & Wine (1997),0.018964375692479378
Blood Beach (1981),0.2100420126042015
Blood For Dracula (Andy Warhol's Dracula) (1974),0.18898223650461365
Bloodsport 2 (1995),0.0
Blown Away (1994),0.4563487312326588
"Blue Angel, The (Blaue Engel, Der) (1930)",0.14443666622243312
Blue Chips (1994),-0.17960530202677488
Blue Sky (1994),0.6145365967606569
Blue in the Face (1995),0.30162467340889504
Blues Brothers 2000 (1998),0.24965401099812057
"Blues Brothers, The (1980)",0.19256034572864805
Bob Roberts (1992),0.1642268445919902
Body Parts (1991),0.04902903378454602
"Body Snatcher, The (1945)",0.3299144395369291
Body Snatchers (1993),0.2957811583774559
Bogus (1996),0.08323784420682527
"Bonheur, Le (1965)",-0.8660254037844387
Bonnie and Clyde (1967),0.08478139938157252
Boogie Nights (1997),-0.045660361036201434
Boomerang (1992),0.12077192797110842
"Boot, Das (1981)",0.11485723736201386
Booty Call (1997),0.10528788597763851
Bottle Rocket (1996),0.2254949458484845
Bound (1996),0.0899912712075707
Boxing Helena (1993),0.006446382789117422
Boy's Life 2 (1997),0.14638501094227999
Boys Life (1995),0.0
"Boys of St. Vincent, The (1993)",0.0
Boys on the Side (1995),-0.2445273915523769
"Brady Bunch Movie, The (1995)",0.11464994064232971
Braindead (1992),0.13650472655798704
Bram Stoker's Dracula (1992),0.18836874416376795
Brassed Off (1996),0.5151076970601716
Braveheart (1995),0.18415809862556817
Brazil (1985),-0.01072944358099524
Bread and Chocolate (Pane e cioccolata) (1973),-0.00965789216519457
Breakdown (1997),0.15553385277632129
Breakfast at Tiffany's (1961),-0.04352112107731472
Breaking the Waves (1996),-0.0378538504371836
Bride of Frankenstein (1935),-0.0034106062877919388
"Bridge on the River Kwai, The (1957)",0.3165797130273216
"Bridges of Madison County, The (1995)",-0.05032605080108541
Bringing Up Baby (1938),-0.05344093627019043
Broken Arrow (1996),0.1746592832308327
Broken English (1996),0.20044593143431827
"Bronx Tale, A (1993)",0.13607919639628824
Brother Minister: The Assassination of Malcolm X (1994),-0.3952847075210474
"Brothers McMullen, The (1995)",-0.014928223845464234
"Browning Version, The (1994)",-0.15567496226930977
Buddy (1997),-0.8703882797784891
Bulletproof (1996),0.23322901808285004
Bullets Over Broadway (1994),0.23104591775635172
Burnt By the Sun (1994),-0.2755272958155168
Burnt Offerings (1976),-0.7343031958475684
Bushwhacked (1995),0.4285714285714286
Butch Cassidy and the Sundance Kid (1969),0.2042753180910173
"Bye Bye, Love (1995)",0.32288852016214964
C'est arrivé près de chez vous (1992),0.1889822365046136
Cabin Boy (1994),-0.3338929019761455
"Cable Guy, The (1996)",0.14425613111299304
Calendar Girl (1993),-0.8660254037844385
Canadian Bacon (1994),0.11750388657785839
"Candidate, The (1972)",0.02809942305451913
Candyman (1992),0.20686451654009944
Candyman: Farewell to the Flesh (1995),0.18990438275678165
Cape Fear (1962),0.067980516829037
Cape Fear (1991),0.0013710287473664828
Career Girls (1997),0.10159670296203682
Carlito's Way (1993),0.10807697894268126
Caro Diario (Dear Diary) (1994),-0.22941573387056177
Carpool (1996),0.49236596391733084
Carrie (1976),-0.02837657077944488
Carried Away (1996),0.21320071635561047
Carrington (1995),0.15214515486254612
Casablanca (1942),0.24801601296896256
Casino (1995),0.008776715565474191
Casper (1995),0.06573588677165525
Castle Freak (1995),-0.5773502691896257
Cat People (1982),0.19716661596057505
Cat on a Hot Tin Roof (1958),0.07870635467029796
Cats Don't Dance (1997),0.050751921892255226
Caught (1996),-0.6123724356957946
"Celluloid Closet, The (1995)",-0.004311757583660023
Celtic Pride (1996),-0.6444022325288264
"Cement Garden, The (1993)",0.0
Cemetery Man (Dellamorte Dellamore) (1994),0.38617781750645847
Chain Reaction (1996),0.18895211581325422
"Chamber, The (1996)",-0.011144872044926146
Charade (1963),-0.112643811294099
Chasers (1994),-0.7857142857142858
Chasing Amy (1997),0.07453601489827798
Children of the Corn: The Gathering (1996),0.24077170617153845
Children of the Revolution (1996),0.0
Chinatown (1974),0.07870640522314176
"Christmas Carol, A (1938)",0.06469000591127717
Chungking Express (1994),0.06778941359389823
"Ciao, Professore! (1993)",0.7559289460184545
Cinderella (1950),0.29916287779855794
Cinema Paradiso (1988),0.10950013624301037
Circle of Friends (1995),0.06524954577104512
Citizen Kane (1941),0.07825018038750034
Citizen Ruth (1996),0.04586450169223188
City Hall (1996),0.025715347522738897
City Slickers II: The Legend of Curly's Gold (1994),0.317522259940777
City of Angels (1998),0.7071067811865475
City of Industry (1997),0.5212860351426868
"City of Lost Children, The (1995)",0.12604644274783358
Clean Slate (1994),0.10101525445522107
Clean Slate (Coup de Torchon) (1981),-0.7777777777777777
Clear and Present Danger (1994),-0.021853973503017887
Clerks (1994),0.01942315850311265
"Client, The (1994)",0.022911539355652263
Cliffhanger (1993),0.2092297356905502
Clockers (1995),0.07504428919979839
"Clockwork Orange, A (1971)",0.10017475707498627
"Close Shave, A (1995)",0.18345085555413113
Clueless (1995),-0.018472482632355767
Cobb (1994),0.007311746800347209
Cold Comfort Farm (1995),0.11021585205605626
"Collectionneuse, La (1967)",-0.9999999999999999
"Colonel Chabert, Le (1994)",-0.5
Color of Night (1994),-0.15657502514382465
Commandments (1997),1.0
Con Air (1997),0.24170458985309223
Conan the Barbarian (1981),0.001548862865368843
Coneheads (1993),0.33874496897878625
Congo (1995),0.014508188783188021
Conspiracy Theory (1997),0.1057581975995603
Contact (1997),0.13496195406423572
"Contempt (Mépris, Le) (1963)",0.10495671428119796
"Cook the Thief His Wife & Her Lover, The (1989)",-0.009195672411926465
Cool Hand Luke (1967),0.21254975299571144
Cool Runnings (1993),0.08655833897403938
Cop Land (1997),0.13452878231947624
Cops and Robbersons (1994),-0.3069703067574601
Copycat (1995),0.031792172288612114
"Corrina, Corrina (1994)",0.008892392083592635
Cosi (1996),1.0
Courage Under Fire (1996),0.046482934635336225
"Cowboy Way, The (1994)",0.15592552169108773
"Craft, The (1996)",0.24795323985007828
Crash (1996),-0.1485069771442666
Crimson Tide (1995),0.13105810963198433
Critical Care (1997),-0.5619514869490164
Cronos (1992),0.6393620130910062
Crooklyn (1994),-0.15118578920369088
Crossfire (1947),-1.0
"Crossing Guard, The (1995)",0.2341464528954235
"Crow, The (1994)",0.2281046348970271
"Crow: City of Angels, The (1996)",0.34076950942072937
"Crucible, The (1996)",0.05576017701528704
Crumb (1994),-0.08931198021941414
"Cry, the Beloved Country (1995)",0.1901597073139162
"Crying Game, The (1992)",0.06981407669689395
Curdled (1996),0.44444444444444436
"Cure, The (1995)",-0.37796447300922725
Cutthroat Island (1995),0.39668440683834605
Cyrano de Bergerac (1990),-0.006443168361980032
D3: The Mighty Ducks (1996),-0.3678061789603124
Dances with Wolves (1990),0.08152610016289297
Dangerous Beauty (1998),-0.05096471914376255
Dangerous Ground (1997),-0.33633639699815615
Dangerous Minds (1995),-0.021919676903838427
Dante's Peak (1997),0.010103231740566938
Dark City (1998),0.6054055145966811
Dave (1993),0.1638874782794867
"Davy Crockett, King of the Wild Frontier (1955)",-0.2626128657194451
"Day the Earth Stood Still, The (1951)",0.22610214265622677
Daylight (1996),-0.03406672256137213
Days of Thunder (1990),-0.017315679818357913
"Daytrippers, The (1996)",0.08947924869885987
Dazed and Confused (1993),0.10558708906974174
Dead Man (1995),-0.21571991696194623
Dead Man Walking (1995),-0.03415818557281299
Dead Poets Society (1989),0.07879862601601652
Dead Presidents (1995),-0.137688393923196
Dear God (1996),-0.2499999999999999
Death and the Maiden (1994),-0.06549210399944798
Deceiver (1997),-0.01760465162266344
Deconstructing Harry (1997),-0.3054407772460773
Deep Rising (1998),-0.5144957554275266
"Deer Hunter, The (1978)",0.03147210524287986
Delicatessen (1991),0.3026055465187812
Demolition Man (1993),0.02018425642570227
Denise Calls Up (1995),0.5118906968889915
"Designated Mourner, The (1997)",0.9707253433941508
Desperado (1995),0.04056541739803776
Desperate Measures (1998),-0.058577918612900605
Devil in a Blue Dress (1995),-0.03996818023119737
"Devil's Advocate, The (1997)",-0.05155987393720281
"Devil's Own, The (1997)",0.04935832845881113
Diabolique (1996),-0.03567727096418389
Dial M for Murder (1954),-0.09696537222991354
Die Hard (1988),0.1364951889376491
Die Hard 2 (1990),0.146131137657269
Die Hard: With a Vengeance (1995),0.21403410504354212
"Die xue shuang xiong (Killer, The) (1989)",-0.06155429172944785
Dingo (1992),-0.6622661785325219
Dirty Dancing (1987),-0.15691970572118813
Disclosure (1994),0.0
Diva (1981),0.03593907757577067
Dolores Claiborne (1994),0.09425668744119675
Don Juan DeMarco (1995),0.08087360843031882
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),0.06899059301564514
Donnie Brasco (1997),0.16910159199429162
"Doom Generation, The (1995)",-0.5891649892987402
"Doors, The (1991)",0.029859085633563546
Double Happiness (1994),-0.2592814894208659
Double Team (1997),-0.5695898320449774
"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",-0.24274726174766342
Down Periscope (1996),0.22810689772573692
Down by Law (1986),-0.031775580917409396
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0.02692114866320454
Dracula: Dead and Loving It (1995),-0.36880435884168267
Dragonheart (1996),0.1633340816764207
Dream Man (1995),-0.9999999999999999
Dream With the Fishes (1997),0.8040844011283461
Drop Dead Fred (1991),0.0391384731532631
Drop Zone (1994),-0.06903033603303617
Drunks (1995),0.2647058823529412
Duck Soup (1933),0.08823731075657708
Dumb & Dumber (1994),-0.06143769124548093
Dumbo (1941),0.31765614324914604
Dunston Checks In (1996),0.0769230769230769
Duoluo tianshi (1995),-0.9285714285714284
E.T. the Extra-Terrestrial (1982),0.30361947522222404
East of Eden (1955),0.1958016880499733
Eat Drink Man Woman (1994),-0.024643560215495627
Ed (1996),0.4082482904638631
Ed Wood (1994),0.026545375128343672
Ed's Next Move (1996),0.9999999999999999
Eddie (1996),0.13903759882286407
"Edge, The (1997)",-0.12716667311518645
Emma (1996),0.054011252502787654
"Empire Strikes Back, The (1980)",0.7483526074187072
Enchanted April (1991),0.09386247720324775
"Endless Summer 2, The (1994)",0.028676966733820197
"Enfer, L' (1994)",-0.8910421112136303
"English Patient, The (1996)",0.04901282385887629
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",-0.2357503776279035
Eraser (1996),0.11305676688454741
Escape from L.A. (1996),0.0626116290923067
Escape from New York (1981),0.10557338798252935
Escape to Witch Mountain (1975),0.274343504175379
Eve's Bayou (1997),0.011298069881557576
Even Cowgirls Get the Blues (1993),0.2795084971874737
"Evening Star, The (1996)",0.2674523475799701
Event Horizon (1997),0.017956318136036195
Everyone Says I Love You (1996),-0.03965145821799617
Evil Dead II (1987),-0.19071947089600053
Evita (1996),0.07546070055127937
Excess Baggage (1997),-0.2399360255886275
Executive Decision (1996),0.05388201336748178
Exit to Eden (1994),-0.20677292849098738
Exotica (1994),-0.3737505715525544
Extreme Measures (1996),0.12954361235252726
Eye for an Eye (1996),-0.3049460841996665
Face/Off (1997),0.01137121074281116
Fair Game (1995),-0.6149186938124422
FairyTale: A True Story (1997),-0.5240713241024618
Faithful (1996),0.21073180760588114
Fall (1997),-0.9999999999999999
Fallen (1998),0.07243558228002941
"Family Thing, A (1996)",0.13987965652470738
"Fan, The (1996)",-0.15183263036931413
Fantasia (1940),0.10483675259279261
Far From Home: The Adventures of Yellow Dog (1995),-0.4385290096535145
Farewell My Concubine (1993),0.07589737361682812
"Farewell to Arms, A (1932)",-0.08833315666719671
Fargo (1996),0.04441459576062087
Farinelli: il castrato (1994),0.2608811238880856
"Fast, Cheap & Out of Control (1997)",-0.021372400933458168
Faster Pussycat! Kill! Kill! (1965),0.0
Fatal Instinct (1993),-0.15256986072691683
Father of the Bride (1950),-0.0017566989335697303
Father of the Bride Part II (1995),-0.021324897298531972
Fathers' Day (1997),-0.32661641404860153
Fausto (1993),-0.5
Fear (1996),-0.2719466328923056
Fear of a Black Hat (1993),0.135116001384382
Fearless (1993),0.11883041497219761
Feast of July (1995),0.45833333333333337
Feeling Minnesota (1996),0.45184805705753195
Female Perversions (1996),-0.6390644422470535
Field of Dreams (1989),0.28528638957450614
Fierce Creatures (1997),0.09465056753117033
"Fifth Element, The (1997)",0.14130272256503593
"Fille seule, La (A Single Girl) (1995)",-1.0
Fire Down Below (1997),0.19283351841949598
Firestorm (1998),-0.05103103630798289
"Firm, The (1993)",0.26587809444400434
First Kid (1996),-0.20169102638239372
First Knight (1995),-0.022880790882734526
"First Wives Club, The (1996)",-0.19449601940492833
"Fish Called Wanda, A (1988)",0.20946386072374884
Fled (1996),0.3249312003468058
"Flintstones, The (1994)",0.19725882761055938
Flipper (1996),-0.33295475210872727
Flirt (1995),0.3674842076295836
Flirting With Disaster (1996),0.0036849225711476506
"Flower of My Secret, The (Flor de mi secreto, La) (1995)",-0.16666666666666663
Flubber (1997),0.16547327214954347
Fluke (1995),-0.45883146774112343
Fly Away Home (1996),0.04525415836596911
"Fog, The (1980)",-0.01866633482366398
Fools Rush In (1997),0.18090680674665818
For Ever Mozart (1996),-1.0
For Love or Money (1993),-0.13363062095621217
For Whom the Bell Tolls (1943),0.20263958629144294
"Forbidden Christ, The (Cristo proibito, Il) (1950)",0.5
Forbidden Planet (1956),0.1651132962720784
Foreign Correspondent (1940),0.5990320737671665
Forget Paris (1995),0.053817887140462276
Forrest Gump (1994),0.1594089341771552
Four Days in September (1997),-0.8660254037844385
Four Rooms (1995),0.036925378066236476
Four Weddings and a Funeral (1994),0.009654531158752816
"Fox and the Hound, The (1981)",-0.014899886999008507
Foxfire (1996),-0.13826657968874306
Frankie Starlight (1995),-1.0
Free Willy (1993),0.11495970199877538
Free Willy 2: The Adventure Home (1995),0.0
Free Willy 3: The Rescue (1997),0.13641254065347636
Freeway (1996),-0.05205626744607287
French Kiss (1995),0.14867029053840392
French Twist (Gazon maudit) (1995),0.22278319716975176
Fresh (1994),0.3241763593892431
Friday (1995),0.38779629671833377
Fried Green Tomatoes (1991),0.052585803926973124
"Frighteners, The (1996)",0.3327293706843021
Frisk (1995),-0.944911182523068
From Dusk Till Dawn (1996),0.09035109506788207
"Fugitive, The (1993)",0.16152563385127366
Full Metal Jacket (1987),0.042141006480307046
"Full Monty, The (1997)",0.06021602910404818
Full Speed (1996),0.9999999999999999
"Funeral, The (1996)",-0.13106253719603433
Funny Face (1957),0.007246186565547029
G.I. Jane (1997),-0.17673403163544585
Gabbeh (1996),-0.07142857142857147
"Game, The (1997)",0.0718304319061646
Gandhi (1982),0.17521345388134604
Gang Related (1997),-0.07495316889958611
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.2321469697602411
Gaslight (1944),0.25785717001186703
Gattaca (1997),0.2830045171884246
"Gay Divorcee, The (1934)",0.30890103160760785
George of the Jungle (1997),-0.01834956420333726
Georgia (1995),0.24469671544499633
Germinal (1993),-0.9819805060619656
Geronimo: An American Legend (1993),-0.5303300858899106
Get Shorty (1995),0.259182343963158
Get on the Bus (1996),0.11633501014942219
"Getaway, The (1994)",0.267927488654008
Ghost (1990),0.11061307981968804
"Ghost and Mrs. Muir, The (1947)",0.1374457563433317
"Ghost and the Darkness, The (1996)",0.22112297327911135
Ghost in the Shell (Kokaku kidotai) (1995),0.5995641118204178
Ghosts of Mississippi (1996),-0.08538490357590667
Giant (1956),0.4880934588049733
Gigi (1958),-0.10280597679625934
Girl 6 (1996),0.07647191129018722
"Glass Shield, The (1994)",-0.9999999999999999
Glengarry Glen Ross (1992),0.04046979660043259
"Glimmer Man, The (1996)",0.05704090983371111
Glory (1989),0.21922604450900046
Go Fish (1994),0.19230478952816454
"Godfather, The (1972)",0.18977507677636296
"Godfather: Part II, The (1974)",0.1455458755274191
Gold Diggers: The Secret of Bear Mountain (1995),-0.5822088423841008
Golden Earrings (1947),0.9999999999999999
GoldenEye (1995),0.13134823129177461
Gone Fishin' (1997),-0.09028938981432692
Gone with the Wind (1939),0.1292074994499811
"Good Man in Africa, A (1994)",0.9999999999999999
Good Will Hunting (1997),0.10955616343769269
"Good, The Bad and The Ugly, The (1966)",0.046072928968309765
GoodFellas (1990),0.109894466181071
"Goofy Movie, A (1995)",-0.06775963568181179
Grace of My Heart (1996),0.6454972243679029
"Graduate, The (1967)",0.01600838332784527
"Grand Day Out, A (1992)",0.0264655725121035
"Grass Harp, The (1995)",-0.7499999999999999
Grateful Dead (1995),-0.1348399724926484
Grease (1978),0.22755174167148803
Grease 2 (1982),0.05845626132973465
"Great Dictator, The (1940)",0.044260721330343596
"Great Escape, The (1963)",0.15547027708621314
Great Expectations (1998),0.11322770341445962
"Great Race, The (1965)",-0.028326126921532642
"Great White Hype, The (1996)",0.19836676469653136
Gridlock'd (1997),0.4258908746214245
"Grifters, The (1990)",0.09412954879145687
Grosse Fatigue (1994),-0.942857142857143
Grosse Pointe Blank (1997),0.15805375767573826
Groundhog Day (1993),0.13288685250383564
Grumpier Old Men (1995),0.04131474595971915
Guantanamera (1994),0.8660254037844387
Guilty as Sin (1993),0.0
Hackers (1995),-0.0679881229457733
Half Baked (1998),0.20754716981132076
Halloween: The Curse of Michael Myers (1995),0.17574581221603752
Hamlet (1996),0.04463325549587162
Happy Gilmore (1996),0.11337949189016339
Hard Eight (1996),0.35095178504350133
Hard Rain (1998),0.1906140919696554
Hard Target (1993),0.03832050875346356
Harlem (1993),-0.15289415743128767
Harold and Maude (1971),0.16631190002762095
Harriet the Spy (1996),-0.042988590622556805
"Hate (Haine, La) (1995)",-0.07958334581785674
"Haunted World of Edward D. Wood Jr., The (1995)",0.5838608063673332
Head Above Water (1996),0.5773502691896257
Hear My Song (1991),-0.4417261042993863
Hearts and Minds (1996),0.7559289460184542
Heat (1995),0.03752657251346252
Heathers (1989),0.01611132306965206
Heaven & Earth (1993),-0.09999999999999996
Heaven's Prisoners (1996),0.1264573889314175
Heavenly Creatures (1994),-0.06381079104505832
Heavy (1995),0.03686048903872428
Heavy Metal (1981),0.11306779828148449
Heavyweights (1994),0.046373889576016715
Heidi Fleiss: Hollywood Madam (1995) ,-0.136678087977298
Hellraiser: Bloodline (1996),0.3631354142015631
Henry V (1989),-0.048876975174286845
Herbie Rides Again (1974),-0.181355842726288
Hercules (1997),0.3025284088074698
Hideaway (1995),-0.14907119849998599
High Noon (1952),0.1294942113642185
High School High (1996),0.03733527149906794
Higher Learning (1995),-0.07068445242533043
Highlander (1986),0.15488246281863605
Highlander III: The Sorcerer (1994),0.45035197502448093
His Girl Friday (1940),0.10090091909944686
Hollow Reed (1996),1.0
Home Alone (1990),0.046227565121641535
Home Alone 3 (1997),0.17418541062770382
Home for the Holidays (1995),-0.18105432205167984
Homeward Bound II: Lost in San Francisco (1996),-0.21320071635561047
Homeward Bound: The Incredible Journey (1993),-0.1353411945569953
Hoodlum (1997),0.010383420438417983
Hoop Dreams (1994),0.048915329862444124
"Horse Whisperer, The (1998)",-0.9999999999999998
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",-0.2548235957188127
Hot Shots! Part Deux (1993),0.22295695772581184
Hotel de Love (1996),-0.8660254037844385
"Hour of the Pig, The (1993)",-0.2828894749305018
House Arrest (1996),0.35090986283287046
House Party 3 (1994),-0.5031152949374526
"House of Yes, The (1997)",-0.2632450502727039
"House of the Spirits, The (1993)",0.08752555024926284
Houseguest (1994),0.20255466672963277
How to Be a Player (1997),0.3538365731701862
How to Make an American Quilt (1995),-0.08967692536082114
"Howling, The (1981)",-0.0577723748796109
"Hudsucker Proxy, The (1994)",0.16296491160072
"Hunchback of Notre Dame, The (1996)",0.0895747422283552
"Hunt for Red October, The (1990)",0.19543697786309466
Hurricane Streets (1998),0.9999999999999999
I Know What You Did Last Summer (1997),0.08524205908886026
I Like It Like That (1994),-1.0
I Love Trouble (1994),0.151744244666721
I Shot Andy Warhol (1996),0.31399569422691076
I'll Do Anything (1994),-0.23515854050088614
I'm Not Rappaport (1996),-0.17887071693606477
I.Q. (1994),0.16765105250036702
"Ice Storm, The (1997)",-0.023698279401488966
If Lucy Fell (1996),-0.03935907890476189
Immortal Beloved (1994),0.11006668862468662
In & Out (1997),0.0926027400098356
In Love and War (1996),0.108550066801774
In the Army Now (1994),0.28828199540682325
In the Bleak Midwinter (1995),-0.018824415287446383
In the Company of Men (1997),-0.020057369359335178
In the Line of Duty 2 (1987),-0.8660254037844385
In the Line of Fire (1993),0.04034709606655002
In the Mouth of Madness (1995),0.0405406886076064
In the Name of the Father (1993),-0.11939020338942653
In the Realm of the Senses (Ai no corrida) (1976),-0.8090398349558904
Incognito (1997),0.18898223650461363
Independence Day (ID4) (1996),0.24875400353299285
Indian Summer (1996),-0.07265392195447241
"Indian in the Cupboard, The (1995)",0.0692392662957068
Indiana Jones and the Last Crusade (1989),0.35010695830264016
"Inkwell, The (1994)",-0.5
"Inspector General, The (1949)",0.2579574193345183
Interview with the Vampire (1994),0.23869532827445136
Inventing the Abbotts (1997),-0.01954064450532463
"Island of Dr. Moreau, The (1996)",-0.013661488224539277
